,id,id_str,screen_name,location,description,url,followers_count,friends_count,listed_count,created_at,favourites_count,verified,statuses_count,lang,status,default_profile,default_profile_image,has_extended_profile,name,bot
23,230287527,230287527,evanspiegel,,CEO @Snap,https://t.co/p07XOBrHmC,48641,33,1029,Fri Dec 24 22:13:42 +0000 2010,0,True,0,en,,True,False,False,Evan Spiegel,0
24,254136706,254136706,CoryTV,San Francisco,"Bloomberg Radio & TV anchor, investigative reporter, fmr. hedge fund portfolio manager. Telling the story of technology disrupting business. Instagram: coryjohn",http://t.co/fN7CRJFRSa,33419,1245,1067,Fri Feb 18 17:40:52 +0000 2011,1584,True,8469,en,"{'created_at': 'Mon Mar 13 20:47:53 +0000 2017', 'id': 841390381501689860, 'id_str': '841390381501689860', 'text': 'RT @EricBoehlert: WH reading CBO https://t.co/lLkWPXkZei', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'EricBoehlert', 'name': 'Eric Boehlert', 'id': 34643610, 'id_str': '34643610', 'indices': [3, 16]}], 'urls': [], 'media': [{'id': 841381229287022592, 'id_str': '841381229287022592', 'indices': [33, 56], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/C60vxSxVoAAfQuW.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/C60vxSxVoAAfQuW.jpg', 'url': 'https://t.co/lLkWPXkZei', 'display_url': 'pic.twitter.com/lLkWPXkZei', 'expanded_url': 'https://twitter.com/EricBoehlert/status/841381493029117952/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 244, 'h': 148, 'resize': 'fit'}, 'medium': {'w': 244, 'h': 148, 'resize': 'fit'}, 'large': {'w': 244, 'h': 148, 'resize': 'fit'}, 'thumb': {'w': 148, 'h': 148, 'resize': 'crop'}}, 'source_status_id': 841381493029117952, 'source_status_id_str': '841381493029117952', 'source_user_id': 34643610, 'source_user_id_str': '34643610'}]}, 'extended_entities': {'media': [{'id': 841381229287022592, 'id_str': '841381229287022592', 'indices': [33, 56], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/C60vxSxVoAAfQuW.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/C60vxSxVoAAfQuW.jpg', 'url': 'https://t.co/lLkWPXkZei', 'display_url': 'pic.twitter.com/lLkWPXkZei', 'expanded_url': 'https://twitter.com/EricBoehlert/status/841381493029117952/photo/1', 'type': 'animated_gif', 'sizes': {'small': {'w': 244, 'h': 148, 'resize': 'fit'}, 'medium': {'w': 244, 'h': 148, 'resize': 'fit'}, 'large': {'w': 244, 'h': 148, 'resize': 'fit'}, 'thumb': {'w': 148, 'h': 148, 'resize': 'crop'}}, 'source_status_id': 841381493029117952, 'source_status_id_str': '841381493029117952', 'source_user_id': 34643610, 'source_user_id_str': '34643610', 'video_info': {'aspect_ratio': [61, 37], 'variants': [{'bitrate': 0, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/tweet_video/C60vxSxVoAAfQuW.mp4'}]}}]}, 'source': '<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Mon Mar 13 20:12:34 +0000 2017', 'id': 841381493029117952, 'id_str': '841381493029117952', 'text': 'WH reading CBO https://t.co/lLkWPXkZei', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 841381229287022592, 'id_str': '841381229287022592', 'indices': [15, 38], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/C60vxSxVoAAfQuW.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/C60vxSxVoAAfQuW.jpg', 'url': 'https://t.co/lLkWPXkZei', 'display_url': 'pic.twitter.com/lLkWPXkZei', 'expanded_url': 'https://twitter.com/EricBoehlert/status/841381493029117952/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 244, 'h': 148, 'resize': 'fit'}, 'medium': {'w': 244, 'h': 148, 'resize': 'fit'}, 'large': {'w': 244, 'h': 148, 'resize': 'fit'}, 'thumb': {'w': 148, 'h': 148, 'resize': 'crop'}}}]}, 'extended_entities': {'media': [{'id': 841381229287022592, 'id_str': '841381229287022592', 'indices': [15, 38], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/C60vxSxVoAAfQuW.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/C60vxSxVoAAfQuW.jpg', 'url': 'https://t.co/lLkWPXkZei', 'display_url': 'pic.twitter.com/lLkWPXkZei', 'expanded_url': 'https://twitter.com/EricBoehlert/status/841381493029117952/photo/1', 'type': 'animated_gif', 'sizes': {'small': {'w': 244, 'h': 148, 'resize': 'fit'}, 'medium': {'w': 244, 'h': 148, 'resize': 'fit'}, 'large': {'w': 244, 'h': 148, 'resize': 'fit'}, 'thumb': {'w': 148, 'h': 148, 'resize': 'crop'}}, 'video_info': {'aspect_ratio': [61, 37], 'variants': [{'bitrate': 0, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/tweet_video/C60vxSxVoAAfQuW.mp4'}]}}]}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 29, 'favorite_count': 79, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, 'is_quote_status': False, 'retweet_count': 29, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",False,False,False,Cory Johnson,0
25,278401829,278401829,AliGPincus,San Francisco,Mommy of three. A local and global citizen. Co-founder of @onekingslane and @hellomazel,https://t.co/rs9nVhERyR,5541,888,275,Thu Apr 07 06:15:20 +0000 2011,396,False,901,en,"{'created_at': 'Thu Mar 09 04:48:49 +0000 2017', 'id': 839699473416650752, 'id_str': '839699473416650752', 'text': ""RT @BillieJeanKing: On International Women's Day -- and every day -- let's look not at what we get from life but what we give to life. #IWD…"", 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'BillieJeanKing', 'name': 'Billie Jean King', 'id': 35391464, 'id_str': '35391464', 'indices': [3, 18]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Wed Mar 08 11:38:11 +0000 2017', 'id': 839440102078181377, 'id_str': '839440102078181377', 'text': ""On International Women's Day -- and every day -- let's look not at what we get from life but what we give to life. #IWD2017"", 'truncated': False, 'entities': {'hashtags': [{'text': 'IWD2017', 'indices': [115, 123]}], 'symbols': [], 'user_mentions': [], 'urls': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 319, 'favorite_count': 793, 'favorited': False, 'retweeted': False, 'lang': 'en'}, 'is_quote_status': False, 'retweet_count': 319, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,False,False,Alison G Pincus,0
26,281800967,281800967,scottmcnealy,,"Chairman/CEO @Wayin, Founder of @Curriki, former Chairman/CEO of Sun Micro, husband, dad of 4 awesome boys. Love taxpayers, capitalism, personal responsibility.",http://t.co/c7z3zkHoF1,14014,202,524,Thu Apr 14 00:32:58 +0000 2011,257,True,5079,en,"{'created_at': 'Mon Mar 13 19:08:27 +0000 2017', 'id': 841365356547522560, 'id_str': '841365356547522560', 'text': ""RT @cabot_phillips: The Washington Post tries to make Trump's new budget sound awful...\n\nEnds up making it sound awesome. https://t.co/qaYl…"", 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'cabot_phillips', 'name': 'Cabot Phillips', 'id': 2224079705, 'id_str': '2224079705', 'indices': [3, 18]}], 'urls': []}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Mon Mar 13 15:40:08 +0000 2017', 'id': 841312932529111040, 'id_str': '841312932529111040', 'text': ""The Washington Post tries to make Trump's new budget sound awful...\n\nEnds up making it sound awesome. https://t.co/qaYl3P2VaT"", 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 841312923972710400, 'id_str': '841312923972710400', 'indices': [102, 125], 'media_url': 'http://pbs.twimg.com/media/C6zxpZpWsAAI3Xi.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C6zxpZpWsAAI3Xi.jpg', 'url': 'https://t.co/qaYl3P2VaT', 'display_url': 'pic.twitter.com/qaYl3P2VaT', 'expanded_url': 'https://twitter.com/cabot_phillips/status/841312932529111040/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 749, 'h': 568, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 749, 'h': 568, 'resize': 'fit'}, 'small': {'w': 680, 'h': 516, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 841312923972710400, 'id_str': '841312923972710400', 'indices': [102, 125], 'media_url': 'http://pbs.twimg.com/media/C6zxpZpWsAAI3Xi.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C6zxpZpWsAAI3Xi.jpg', 'url': 'https://t.co/qaYl3P2VaT', 'display_url': 'pic.twitter.com/qaYl3P2VaT', 'expanded_url': 'https://twitter.com/cabot_phillips/status/841312932529111040/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 749, 'h': 568, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 749, 'h': 568, 'resize': 'fit'}, 'small': {'w': 680, 'h': 516, 'resize': 'fit'}}}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 914, 'favorite_count': 1257, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, 'is_quote_status': False, 'retweet_count': 914, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,False,False,Scott McNealy,0
27,295218901,295218901,VitalikButerin,Toronto,See https://t.co/iBNSW4KCSO,http://t.co/yDFD4r4WXU,45601,138,1303,Sun May 08 16:03:03 +0000 2011,1218,True,2516,en,"{'created_at': 'Mon Mar 13 04:31:42 +0000 2017', 'id': 841144714841616385, 'id_str': '841144714841616385', 'text': ""@hdiedrich It's not. But still worth shaming those who do this."", 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'hdiedrich', 'name': 'Henning Diedrich', 'id': 402429346, 'id_str': '402429346', 'indices': [0, 10]}], 'urls': []}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': 840937668397654016, 'in_reply_to_status_id_str': '840937668397654016', 'in_reply_to_user_id': 402429346, 'in_reply_to_user_id_str': '402429346', 'in_reply_to_screen_name': 'hdiedrich', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 1, 'favorited': False, 'retweeted': False, 'lang': 'en'}",True,False,True,Vitalik Buterin,0
28,296453816,296453816,LAAF,,"Mission: to transform how we give. Founded LAAF, @StanfordPACS, SV2. Wrote Giving 2.0, teach at @StanfordBiz. Live to laugh, give, work, dance & love my @pmarca",http://t.co/2sVzwnZc0i,12264,821,479,Tue May 10 19:51:05 +0000 2011,1390,True,2136,en,"{'created_at': 'Mon Mar 13 18:22:57 +0000 2017', 'id': 841353907955625984, 'id_str': '841353907955625984', 'text': 'Social #impact bonds can be used to improve &amp; #transform early childhood development services!!! #socialimpact #data\nhttps://t.co/TW8oPvsTWk', 'truncated': False, 'entities': {'hashtags': [{'text': 'impact', 'indices': [7, 14]}, {'text': 'transform', 'indices': [50, 60]}, {'text': 'socialimpact', 'indices': [101, 114]}, {'text': 'data', 'indices': [115, 120]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/TW8oPvsTWk', 'expanded_url': 'http://ow.ly/eXEz309RlHv', 'display_url': 'ow.ly/eXEz309RlHv', 'indices': [121, 144]}]}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 3, 'favorite_count': 5, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",False,False,False,Arrillaga-Andreessen,0
29,297856522,297856522,e_kaspersky,Mainly on the road,"Chairman and CEO of #Kaspersky Lab. Waging war against #malware for 27 years. #Infosec, #cybercrime, #cyberwar. Views are my own.",http://t.co/vprBFgKl3n,159613,6949,2975,Fri May 13 07:19:36 +0000 2011,220,True,5877,en,"{'created_at': 'Mon Mar 13 11:16:00 +0000 2017', 'id': 841246461807464449, 'id_str': '841246461807464449', 'text': ""RT @stefant: I've personally reported +100 fake Facebook profiles for review in the past few weeks. Care to guess how many got closed? Zero."", 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'stefant', 'name': 'Stefan Tanase', 'id': 958121, 'id_str': '958121', 'indices': [3, 11]}], 'urls': []}, 'source': '<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Mon Mar 13 09:17:40 +0000 2017', 'id': 841216679224963072, 'id_str': '841216679224963072', 'text': ""I've personally reported +100 fake Facebook profiles for review in the past few weeks. Care to guess how many got closed? Zero."", 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': 841216259706482692, 'in_reply_to_status_id_str': '841216259706482692', 'in_reply_to_user_id': 958121, 'in_reply_to_user_id_str': '958121', 'in_reply_to_screen_name': 'stefant', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 17, 'favorite_count': 27, 'favorited': False, 'retweeted': False, 'lang': 'en'}, 'is_quote_status': False, 'retweet_count': 17, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,False,False,Eugene Kaspersky,0
30,318063815,318063815,SebastianThrun,"Mountain View, CA","Founder, President Udacity.",https://t.co/rlrjbh9s51,49222,8,1772,Wed Jun 15 22:24:13 +0000 2011,19,False,489,en,"{'created_at': 'Tue Mar 14 00:11:07 +0000 2017', 'id': 841441526198624256, 'id_str': '841441526198624256', 'text': 'https://t.co/gYe4hHFEh7', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/gYe4hHFEh7', 'expanded_url': 'https://medium.com/@kylesf/my-experience-in-creating-the-worlds-first-low-power-animated-picture-frame-ee24877a4b46#.76eywzy4o', 'display_url': 'medium.com/@kylesf/my-exp…', 'indices': [0, 23]}]}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 2, 'favorite_count': 15, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'und'}",True,False,False,Sebastian Thrun,0
31,326119501,326119501,ShaneWallCTO,"Palo Alto, CA","@HP CTO, Global Head @HPLabs. Technology #futurist, passionate leader focused on #BlendedReality, #cybersecurity, #3Dprinting, #drones, photography & travel",https://t.co/kOYgft1EXP,15511,9888,718,Wed Jun 29 12:08:24 +0000 2011,1942,True,2807,en,"{'created_at': 'Mon Mar 13 18:45:01 +0000 2017', 'id': 841359459490385920, 'id_str': '841359459490385920', 'text': 'Successful leaders empower employees to make mistakes, learn from them &amp; innovate https://t.co/jZYZ0pEFmZ @Sandy_Carter @kmin @BryanMcGill', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'sandy_carter', 'name': 'sandy carter', 'id': 14065217, 'id_str': '14065217', 'indices': [110, 123]}, {'screen_name': 'kmin', 'name': 'Kathryn Minshew', 'id': 212702867, 'id_str': '212702867', 'indices': [124, 129]}, {'screen_name': 'BryanMcGill', 'name': 'Bryan McGill', 'id': 72525323, 'id_str': '72525323', 'indices': [130, 142]}], 'urls': [{'url': 'https://t.co/jZYZ0pEFmZ', 'expanded_url': 'https://shanewallcto.com/2016/12/07/why-failure-is-essential-to-innovation/', 'display_url': 'shanewallcto.com/2016/12/07/why…', 'indices': [86, 109]}]}, 'source': '<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 7, 'favorite_count': 7, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",True,False,False,Shane Wall,0
32,331821111,331821111,geoffreyamoore,Silicon Valley,"Author, speaker, advisor, best known for Crossing the Chasm. Venture partner at MDV & Wildcat Venture Partners. Chairman emeritus Chasm Group & Chasm Institute",http://t.co/8dLrSlYqN5,10100,31,567,Fri Jul 08 19:28:48 +0000 2011,897,False,2090,en,"{'created_at': 'Mon Mar 13 15:30:30 +0000 2017', 'id': 841310507734818817, 'id_str': '841310507734818817', 'text': 'A recent exchange which helped me clarify my thinking on applying #ZoneToWin principles #BusinessStrategy https://t.co/AqJNr4JxvG', 'truncated': False, 'entities': {'hashtags': [{'text': 'ZoneToWin', 'indices': [66, 76]}, {'text': 'BusinessStrategy', 'indices': [88, 105]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/AqJNr4JxvG', 'expanded_url': 'http://ow.ly/fBgg309Q6Lz', 'display_url': 'ow.ly/fBgg309Q6Lz', 'indices': [106, 129]}]}, 'source': '<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 5, 'favorite_count': 4, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",True,False,False,Geoffrey Moore,0
33,378223565,378223565,sparker,SF / LA / NYC,"Napster, Plaxo, Facebook, Causes, Spotify & Airtime = https://t.co/pEfbUoDYae",https://t.co/OChMaSsvLB,429604,600,4999,Thu Sep 22 21:06:05 +0000 2011,30,True,497,en,"{'created_at': 'Wed Feb 01 21:59:23 +0000 2017', 'id': 826912857308565504, 'id_str': '826912857308565504', 'text': 'To restore hope for communities left behind, leaders must enable new business creation across the entire US. https://t.co/cvfMHMcN6F', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/cvfMHMcN6F', 'expanded_url': 'http://on.wsj.com/2jwaVEi', 'display_url': 'on.wsj.com/2jwaVEi', 'indices': [109, 132]}]}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 53, 'favorite_count': 83, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",False,False,False,Sean Parker,0
34,427036400,427036400,LarsLuv,San Francisco,@Glidesf (7 years). A round investor: @Gigster @Teespring-@Zenefits @Imgur-@Altschool. @With.in Accepted $3.6B offer for labor of luv; SuccessFactors. GP a16z,https://t.co/kn6m038bNW,13992,1211,557,Sat Dec 03 01:14:09 +0000 2011,246,False,1109,en,"{'created_at': 'Thu Mar 09 01:53:53 +0000 2017', 'id': 839655446948397056, 'id_str': '839655446948397056', 'text': '@insta @apoorva_metha What an amazing business you are building https://t.co/3MPNbvvUGI', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'insta', 'name': 'insta', 'id': 16098549, 'id_str': '16098549', 'indices': [0, 6]}], 'urls': [{'url': 'https://t.co/3MPNbvvUGI', 'expanded_url': 'https://twitter.com/Instacart/status/839532432076521476', 'display_url': 'twitter.com/Instacart/stat…', 'indices': [64, 87]}]}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': 16098549, 'in_reply_to_user_id_str': '16098549', 'in_reply_to_screen_name': 'insta', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': True, 'quoted_status_id': 839532432076521476, 'quoted_status_id_str': '839532432076521476', 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",False,False,False,Lars Dalgaard,0
35,577490455,577490455,HeidiRoizen,Silicon Valley,"Operating Partner at DFJ, co-lead of Stanford's Entrepreneurial Leaders Fellowship program, board member, recovering entrepreneur, Mom, dog lover.",https://t.co/QpgMyouoPO,7088,354,418,Fri May 11 21:47:13 +0000 2012,546,False,309,en,"{'created_at': 'Fri Mar 10 16:10:53 +0000 2017', 'id': 840233505120387072, 'id_str': '840233505120387072', 'text': '“Working While Female” by @nickyknacks https://t.co/I52jZLfdI8', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'nickyknacks', 'name': 'NickyKnacks', 'id': 739837524, 'id_str': '739837524', 'indices': [26, 38]}], 'urls': [{'url': 'https://t.co/I52jZLfdI8', 'expanded_url': 'https://medium.com/@nickyknacks/working-while-female-59a5de3ad266#.90mjv6rhy', 'display_url': 'medium.com/@nickyknacks/w…', 'indices': [39, 62]}]}, 'source': '<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 3, 'favorite_count': 4, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",True,False,False,Heidi Roizen,0
36,595822244,595822244,larryellison,,,http://t.co/j6iuRaAIX0,94714,43,1137,Thu May 31 21:00:07 +0000 2012,0,True,1,en,"{'created_at': 'Wed Jun 06 22:50:15 +0000 2012', 'id': 210503900887924736, 'id_str': '210503900887924736', 'text': ""Oracle's got 100+ enterprise applications live in the #cloud today, SAP's got nothin' but SuccessFactors until 2020"", 'truncated': False, 'entities': {'hashtags': [{'text': 'cloud', 'indices': [54, 60]}], 'symbols': [], 'user_mentions': [], 'urls': []}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 943, 'favorite_count': 703, 'favorited': False, 'retweeted': False, 'lang': 'en'}",True,False,False,Larry Ellison,0
37,813132084,813132084,AndyFouche,"Palo Alto, CA",Head of Communications at @Arubin stealth startup. My views are mine and sometimes yours. @magicleap @nike @microsoft @starbucks; @tamu @utaustin,,946,400,41,Sun Sep 09 13:30:28 +0000 2012,1310,False,571,en,"{'created_at': 'Thu Mar 09 22:30:25 +0000 2017', 'id': 839966633590296576, 'id_str': '839966633590296576', 'text': '@StarFire2258 Agree on that one, amigo, but not our country.', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'StarFire2258', 'name': 'Sean Hollister', 'id': 2158461, 'id_str': '2158461', 'indices': [0, 13]}], 'urls': []}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': 839966498605031424, 'in_reply_to_status_id_str': '839966498605031424', 'in_reply_to_user_id': 2158461, 'in_reply_to_user_id_str': '2158461', 'in_reply_to_screen_name': 'StarFire2258', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,False,False,Andy Fouché,0
38,1111940934,1111940934,davidplouffe,Washington DC,"President, CZI Policy and Advocacy. Board member, Uber, Rubicon Global and Obama Foundation. Husband, father, Philly sports fan",https://t.co/AWc0TR970p,141730,582,2386,Tue Jan 22 16:17:54 +0000 2013,24,True,1281,en,"{'created_at': 'Mon Mar 06 16:59:19 +0000 2017', 'id': 838796143182020608, 'id_str': '838796143182020608', 'text': 'Palmieri is spot on here. Sexist Political Criticism Finds a New Target: Kellyanne Conway https://t.co/uSLmZmZeNy', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/uSLmZmZeNy', 'expanded_url': 'https://nyti.ms/2n3RmQO', 'display_url': 'nyti.ms/2n3RmQO', 'indices': [90, 113]}]}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 21, 'favorite_count': 47, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",True,False,False,David Plouffe,0
